age,education_level,experience_years,num_certificates,english_level,score_test,has_recommendation,city_size,hired
42,bachelor,22,2,intermediate,66.2397016286909,0,large,0
29,bachelor,9,0,intermediate,60.425171541681934,0,medium,0
42,master,28,3,intermediate,54.722695359504904,1,medium,1
34,master,16,1,advanced,49.09813026490637,0,small,1
43,bachelor,20,3,intermediate,80.25054426899878,1,medium,1
31,high_school,8,1,basic,62.60446993010942,0,medium,0
58,bachelor,37,0,intermediate,68.1424963931459,1,medium,0
53,high_school,34,2,basic,67.65301252950005,0,small,0
40,bachelor,22,2,intermediate,66.62104816649976,0,small,0
60,bachelor,40,1,intermediate,60.101792706895495,0,medium,0
23,high_school,4,4,advanced,87.76419903275833,1,small,1
22,high_school,7,0,basic,98.54482091069895,0,small,0
60,bachelor,38,1,intermediate,86.71849212468877,1,large,1
42,master,19,1,basic,65.32169150248119,0,small,0
35,bachelor,17,1,advanced,64.28763527016461,1,small,1
30,bachelor,15,1,intermediate,81.39136290352488,0,small,0
60,high_school,40,1,intermediate,53.635530208768834,0,large,0
31,bachelor,15,1,intermediate,90.65471867619647,1,small,1
45,bachelor,26,2,intermediate,76.87133806286184,1,medium,1
35,bachelor,21,3,advanced,60.80402614951053,1,medium,1
45,primary,25,4,intermediate,69.22856990333287,0,large,0
44,bachelor,26,4,intermediate,74.40326155244917,1,large,1
49,high_school,28,2,intermediate,58.58716888945688,0,small,0
26,high_school,3,2,advanced,80.51548877999561,1,small,1
57,phd,40,0,basic,84.09243686237237,0,medium,1
49,high_school,29,1,intermediate,61.06041492919904,0,small,0
37,high_school,22,2,advanced,57.8652397793503,1,large,1
45,bachelor,25,2,basic,63.418835640262785,0,large,0
50,master,27,3,intermediate,47.64756942666771,1,large,1
21,bachelor,1,1,intermediate,39.986363179773285,1,medium,0
51,bachelor,34,1,basic,58.50104739216239,1,medium,0
20,master,0,2,intermediate,50.600688563969044,0,medium,0
43,high_school,29,1,advanced,91.5607737879717,1,small,1
25,high_school,7,5,intermediate,58.156870825627216,0,medium,0
23,high_school,0,1,basic,71.83560652936576,1,large,0
33,master,20,2,intermediate,55.576881503831224,0,medium,1
41,primary,21,2,advanced,91.733530904866,0,small,1
56,high_school,35,2,basic,62.091414831355095,0,large,0
47,bachelor,24,3,basic,46.34513625544847,1,small,1
30,bachelor,9,3,advanced,75.05381127251495,1,medium,1
22,bachelor,2,1,advanced,68.89164312877308,1,large,0
42,bachelor,23,2,intermediate,83.0460111859834,0,small,1
37,high_school,19,0,basic,62.68825656777513,0,small,0
35,bachelor,13,3,basic,66.61815124832552,0,small,0
35,bachelor,13,1,basic,42.3891191089167,0,large,0
19,master,1,2,intermediate,77.53230423250696,1,small,1
27,high_school,8,1,intermediate,65.94069939197041,0,medium,0
29,master,6,1,basic,63.137028370387775,0,small,0
30,bachelor,9,0,basic,61.56063579677161,1,medium,0
28,primary,15,2,advanced,60.76581419439132,1,small,1
36,bachelor,17,1,intermediate,77.73529926310975,1,large,1
52,primary,30,1,intermediate,51.116164396678094,0,medium,0
56,phd,33,0,basic,76.15240425467574,0,small,1
43,master,28,1,advanced,40.919831397711235,0,large,1
31,high_school,12,0,intermediate,36.25163233926724,1,large,0
41,high_school,19,2,intermediate,86.16092203689867,0,small,0
58,high_school,40,0,advanced,49.65678475595213,0,small,0
18,high_school,0,0,basic,66.5869143506291,0,medium,0
60,high_school,39,1,intermediate,60.97992720250418,1,medium,0
39,high_school,22,0,intermediate,70.16260592885573,0,small,0
40,bachelor,17,1,basic,65.77098762351093,0,large,0
36,high_school,22,1,intermediate,80.64514836847403,0,small,0
35,master,15,1,advanced,43.56203116065714,0,medium,1
29,master,12,3,basic,75.06396682115583,0,medium,1
45,bachelor,32,3,intermediate,64.23044789401348,0,large,0
45,master,31,3,intermediate,42.01611171496222,1,large,1
50,high_school,31,2,intermediate,57.05148305179521,1,small,0
36,primary,16,3,intermediate,40.941653445063935,1,small,0
45,bachelor,25,1,basic,39.90157689025979,0,medium,0
54,bachelor,40,1,basic,58.450464539341155,1,medium,0
43,bachelor,21,2,advanced,82.7950595507411,0,large,1
52,master,36,0,advanced,69.68933530851204,1,small,1
51,phd,31,3,intermediate,84.49067382830053,1,medium,1
52,bachelor,30,1,intermediate,66.1392665799832,0,small,0
57,master,40,1,intermediate,88.24651179543058,0,large,1
33,primary,19,2,intermediate,86.69892166009785,1,medium,1
55,high_school,38,0,intermediate,50.750031828491814,1,medium,0
30,bachelor,9,1,basic,66.06500983555244,0,medium,0
40,bachelor,23,0,advanced,54.16357921334478,0,medium,0
39,bachelor,16,4,intermediate,62.8277298706793,1,medium,1
33,high_school,10,0,advanced,89.87318364818223,1,large,1
45,bachelor,25,0,intermediate,55.37580396625263,1,small,0
52,high_school,32,4,intermediate,47.20762147303384,1,medium,0
25,bachelor,5,1,advanced,48.19996138509218,1,medium,0
39,high_school,24,2,intermediate,59.067986470465065,1,medium,0
38,primary,20,1,intermediate,100.0,1,large,0
43,high_school,22,1,intermediate,87.09233458564248,0,large,0
57,high_school,39,1,intermediate,21.90573292347657,1,small,0
38,master,16,2,intermediate,64.4629298375053,1,large,1
42,primary,20,3,intermediate,55.5656158459244,0,small,0
58,high_school,40,0,intermediate,79.79484032712853,0,medium,0
18,bachelor,0,0,intermediate,47.31495109158697,1,medium,0
23,bachelor,6,0,basic,49.45343169884197,0,small,0
40,primary,19,0,advanced,56.42770642554088,0,medium,0
40,primary,18,3,intermediate,54.62440459447506,1,large,0
60,phd,40,5,intermediate,74.7731699266933,0,small,1
60,bachelor,40,3,basic,59.98173297040186,0,small,0
40,high_school,19,2,intermediate,80.04870879986404,1,large,1
49,bachelor,34,0,basic,52.84484585940274,0,medium,0
47,high_school,29,3,intermediate,77.9863812958273,0,medium,0
30,high_school,11,1,basic,47.644263053371944,0,medium,0
60,bachelor,40,2,intermediate,74.22130472333278,1,small,1
35,master,22,0,intermediate,57.501723400482454,0,small,0
40,high_school,24,0,intermediate,78.37453118367117,0,small,0
32,master,13,0,basic,28.38619580111822,0,small,0
50,high_school,30,2,basic,53.25115800914208,0,small,0
38,high_school,21,2,basic,82.52487502158847,1,large,1
56,primary,37,0,intermediate,61.972349749507075,1,medium,0
40,high_school,20,3,basic,39.48113835028229,0,small,0
44,master,25,3,basic,54.39518164996393,1,medium,1
35,bachelor,22,3,intermediate,70.7537683325242,0,large,1
41,primary,21,1,intermediate,52.83631989909246,0,small,0
57,phd,40,1,intermediate,82.41578793689914,0,large,1
59,master,40,2,advanced,81.27651174370486,1,large,1
24,master,1,1,intermediate,75.01571621889431,0,medium,0
37,master,16,5,intermediate,80.46260598882363,1,medium,1
44,high_school,31,2,intermediate,57.27229206871417,0,medium,0
23,master,3,1,intermediate,87.30684907782803,0,medium,0
44,bachelor,22,0,intermediate,81.13445940276705,1,large,1
26,master,7,1,advanced,63.06684004500661,0,large,1
48,master,35,4,intermediate,40.603217149517164,1,medium,1
38,high_school,22,2,intermediate,29.498889568887584,1,large,0
43,master,21,3,intermediate,79.84505653719538,0,large,1
57,high_school,40,4,intermediate,40.834037586917916,1,medium,0
30,high_school,13,2,intermediate,51.180469623161216,1,medium,0
40,high_school,22,1,basic,72.15622498831863,1,medium,0
37,master,21,3,advanced,45.5035744206977,0,small,1
54,high_school,32,2,intermediate,100.0,1,medium,1
45,bachelor,26,0,intermediate,68.56172958137415,1,medium,0
34,high_school,14,2,advanced,87.1713948863111,1,small,1
45,phd,29,2,advanced,80.63880602652493,0,small,1
58,high_school,35,1,intermediate,26.93050191943407,1,small,0
19,master,0,2,intermediate,76.16682655319386,1,large,1
42,master,28,2,intermediate,64.75795867151659,0,small,1
58,bachelor,40,0,intermediate,64.06296894806135,1,medium,0
23,high_school,4,0,basic,64.61900653885465,1,small,0
28,bachelor,8,1,advanced,80.82071431084755,1,small,1
55,master,37,2,intermediate,89.68054067406307,0,large,1
23,master,4,1,intermediate,47.11817685719787,1,large,0
28,high_school,7,2,intermediate,66.15954014699638,1,medium,0
31,master,18,1,intermediate,86.0288624608626,1,large,1
19,high_school,0,1,advanced,61.888829954137485,0,large,0
57,bachelor,37,2,intermediate,68.04471441261659,0,small,0
20,master,0,2,intermediate,68.25928032863027,0,medium,0
52,high_school,29,3,intermediate,96.72155664969179,1,large,1
50,master,33,1,advanced,76.22539358836278,1,medium,1
41,bachelor,21,1,intermediate,96.0593040686285,0,large,0
36,master,13,1,advanced,91.15396888989835,0,medium,1
35,high_school,17,1,basic,61.59437545394887,0,small,0
41,bachelor,28,2,basic,69.51172008642128,1,medium,1
52,master,39,4,basic,95.78233124764591,0,medium,1
18,primary,5,1,basic,47.874067414892075,0,medium,0
53,high_school,40,1,basic,76.41668554912282,0,small,0
42,phd,19,0,basic,76.56762472053339,1,small,1
60,high_school,40,3,advanced,60.85398319183041,0,large,0
51,phd,36,1,basic,59.29359360395626,1,medium,1
42,high_school,29,0,intermediate,61.35185782256948,0,small,0
33,high_school,12,4,advanced,75.53670310813561,0,small,1
51,master,34,0,basic,87.09446586984973,0,small,1
46,bachelor,27,2,intermediate,76.08521211433113,0,small,1
36,bachelor,15,3,basic,46.133452534697,0,large,0
40,bachelor,21,1,basic,87.58781267109636,0,large,0
36,master,22,0,advanced,82.89391039340126,0,small,1
42,high_school,25,3,advanced,61.31597692596227,0,large,0
33,bachelor,16,1,advanced,55.18285016966638,1,medium,1
26,high_school,11,2,advanced,51.377289524859194,1,small,1
18,bachelor,2,1,basic,81.11505748289942,0,large,0
59,high_school,39,2,intermediate,36.80927856228419,0,small,0
36,high_school,17,3,intermediate,81.48305356243927,1,large,1
50,bachelor,31,1,advanced,58.230054410152086,0,large,0
51,primary,37,2,basic,69.27358347366288,1,large,0
33,primary,11,1,intermediate,13.679305681749192,1,large,0
57,bachelor,40,0,basic,38.39992909394813,0,large,0
35,bachelor,18,3,basic,54.80944635611976,1,large,1
51,master,36,0,intermediate,51.31410930090546,0,medium,0
42,bachelor,27,1,basic,76.37636383219335,0,small,0
23,primary,3,4,intermediate,69.54802107444588,0,small,0
38,bachelor,19,0,intermediate,94.01095160640195,1,large,1
23,primary,6,3,basic,72.6999627700241,0,large,0
49,master,35,0,basic,55.2487810507287,0,large,0
58,phd,40,3,advanced,83.35019822705122,1,medium,1
60,bachelor,40,2,intermediate,58.054047978146976,0,small,0
56,bachelor,40,1,intermediate,57.19267701606316,0,large,0
48,high_school,35,2,advanced,65.03184421187653,0,medium,0
59,bachelor,40,0,basic,89.2878824683205,1,medium,1
27,master,11,1,basic,80.76576019924299,1,large,1
47,high_school,25,2,basic,80.29819758444464,1,large,1
35,high_school,20,0,intermediate,94.40768953537874,0,medium,0
41,bachelor,28,1,intermediate,79.9426799979666,0,medium,0
26,bachelor,6,2,basic,46.57319282149507,0,small,0
48,high_school,25,2,basic,73.07484212795752,1,large,1
32,master,9,1,advanced,89.34737245107215,1,small,1
21,primary,2,1,intermediate,42.226623865498055,0,large,0
57,high_school,40,1,advanced,64.76944730139903,0,small,0
26,bachelor,7,0,basic,48.9822294294994,0,large,0
26,high_school,5,0,intermediate,66.92704828137889,1,medium,0
43,bachelor,30,1,advanced,82.02853362033291,1,medium,1
21,high_school,4,1,advanced,85.14104497919794,0,small,0
34,primary,11,1,intermediate,62.237197985753994,1,medium,0
33,high_school,20,1,basic,74.92081764219087,0,medium,0
32,master,9,1,basic,42.439051188463154,0,small,0
52,bachelor,30,1,intermediate,38.773222641950944,0,medium,0
22,master,0,2,intermediate,81.79393004858366,0,large,1
22,high_school,7,0,intermediate,19.602987098389058,0,small,0
37,bachelor,17,0,basic,54.6901114791177,0,medium,0
32,bachelor,15,1,intermediate,75.1536037646711,1,small,1
35,master,16,4,intermediate,68.30932178770784,0,large,1
19,bachelor,2,2,advanced,22.456564228114715,0,small,0
46,bachelor,29,1,intermediate,72.88487174935425,0,small,0
30,primary,7,1,intermediate,52.08066974690067,1,large,0
21,bachelor,0,1,intermediate,66.81223206075707,0,medium,0
59,bachelor,40,5,basic,55.640006940979724,0,small,0
27,master,6,2,intermediate,54.617187316012505,1,medium,1
48,high_school,34,0,basic,38.00554607842237,0,large,0
58,high_school,36,1,intermediate,59.614572479648714,0,medium,0
25,bachelor,8,1,intermediate,83.54283150326648,0,medium,0
20,high_school,0,0,intermediate,58.66045906156117,0,medium,0
26,high_school,9,2,intermediate,59.342142055309566,0,large,0
47,master,32,3,basic,54.43236802061119,1,medium,1
28,bachelor,15,1,intermediate,45.708240251106275,0,medium,0
52,master,29,1,advanced,50.03326301859278,1,large,1
54,master,33,1,intermediate,68.32367712202593,0,small,0
59,high_school,40,2,intermediate,100.0,0,small,0
30,bachelor,12,2,intermediate,79.63308452140357,0,small,1
53,primary,38,0,intermediate,74.30057504032273,0,medium,0
30,master,11,2,intermediate,94.87244010105697,0,medium,1
29,bachelor,8,1,basic,72.0189251320873,1,large,1
54,high_school,38,3,intermediate,81.11941872498703,0,medium,0
27,high_school,8,0,intermediate,68.208874550735,0,small,0
26,bachelor,8,2,advanced,71.7803347555175,0,small,1
24,high_school,2,2,basic,43.872408092956746,0,large,0
19,high_school,0,1,basic,60.35044587041519,1,small,0
40,master,17,0,advanced,56.57114468972652,0,medium,1
56,master,36,1,intermediate,55.775529858839306,0,small,0
57,high_school,34,2,advanced,54.89510415486145,1,small,1
56,bachelor,36,1,intermediate,86.46515742383683,0,small,0
38,master,16,0,intermediate,59.47187708890352,0,large,0
40,primary,22,1,intermediate,62.83311661989657,1,small,0
46,master,28,0,basic,98.97110292400939,0,small,1
31,high_school,15,1,intermediate,76.63186972215696,0,medium,0
43,bachelor,28,3,basic,65.11941023925715,0,medium,0
22,bachelor,6,1,intermediate,80.8758415937131,1,large,1
48,bachelor,25,2,advanced,54.96332443110976,0,small,1
42,master,21,1,intermediate,58.63011837928953,1,large,1
48,high_school,30,0,basic,59.57506503565415,1,medium,0
37,high_school,14,0,advanced,68.74332584309681,1,medium,0
34,bachelor,18,1,basic,72.00070378835335,1,small,1
19,master,1,3,intermediate,50.761784915298065,1,small,1
42,high_school,19,2,advanced,71.1048295243625,0,small,1
30,master,16,3,basic,74.06680879836227,1,medium,1
56,high_school,34,1,advanced,57.98450089395034,1,small,0
45,high_school,27,3,intermediate,62.517088799038184,0,large,0
59,master,40,0,intermediate,47.94573591057291,1,medium,1
23,primary,7,1,advanced,42.36628460488142,0,medium,0
20,bachelor,1,1,intermediate,47.79317518305085,1,medium,0
52,primary,29,0,intermediate,75.80955457108351,1,small,0
35,high_school,21,0,intermediate,72.84528543628174,1,medium,0
28,bachelor,6,2,basic,93.91316397394937,1,small,1
37,bachelor,17,3,intermediate,65.57414763905271,1,large,1
22,bachelor,2,0,basic,65.77564901033405,0,medium,0
36,bachelor,19,1,basic,70.05716304021648,1,small,1
39,high_school,17,1,basic,48.995609112101235,1,medium,0
36,bachelor,19,1,basic,78.55107312640905,1,small,1
33,phd,16,0,basic,70.73126916901919,1,large,1
41,master,24,2,basic,50.78959656551235,1,large,1
58,high_school,37,3,intermediate,70.57509526325654,0,large,0
21,primary,3,0,basic,76.37693700125972,0,medium,0
32,master,14,4,intermediate,45.02813371086738,1,large,1
42,bachelor,22,0,intermediate,80.85956618886372,1,small,1
52,bachelor,29,1,advanced,58.24636535187418,0,small,0
31,master,16,4,intermediate,18.945111098859172,0,large,1
36,high_school,14,1,advanced,79.57945367064809,1,medium,1
55,bachelor,40,2,intermediate,85.14101938361978,1,large,1
53,phd,37,1,basic,48.146812710181266,0,large,0
24,bachelor,1,1,intermediate,39.93483751351557,0,medium,0
47,high_school,34,1,intermediate,84.917877396498,1,medium,0
36,high_school,19,2,intermediate,55.73957907246158,1,medium,0
42,high_school,28,2,intermediate,85.17323731254106,1,medium,1
33,master,12,2,intermediate,38.12057217292788,1,small,1
57,high_school,40,1,basic,86.07734180399737,0,medium,0
25,primary,11,1,advanced,81.10028443065778,0,small,0
35,master,20,3,intermediate,73.10845364826442,0,medium,1
45,high_school,26,1,intermediate,34.9361315177686,0,small,0
33,primary,20,1,advanced,59.56390104747524,0,medium,0
36,high_school,15,0,intermediate,80.1126903943652,0,medium,0
59,high_school,40,1,intermediate,39.69501941554949,0,medium,0
34,bachelor,13,3,advanced,57.16478935362986,1,large,1
30,master,13,2,intermediate,70.94673407335715,0,medium,1
24,master,7,3,intermediate,47.61540519448807,0,large,1
44,bachelor,27,1,advanced,84.50753414817508,0,medium,1
27,bachelor,4,1,basic,81.53911128178507,0,large,0
51,bachelor,38,0,intermediate,68.63286490590295,1,medium,0
53,high_school,34,0,intermediate,71.51038637133789,0,small,0
42,primary,29,0,intermediate,56.89289068055866,1,large,0
23,master,0,1,basic,73.8456199667419,1,medium,1
41,high_school,24,2,intermediate,56.03420734993941,1,small,0
35,high_school,19,4,intermediate,62.04828126690827,0,large,0
40,bachelor,23,1,basic,57.61386693345075,1,small,0
23,bachelor,0,1,advanced,86.53288355474723,0,medium,0
46,primary,25,1,basic,83.10588020432941,1,large,0
42,high_school,28,3,intermediate,49.94831911138824,1,large,0
34,high_school,13,1,basic,85.06436905669608,1,small,0
41,bachelor,24,1,intermediate,53.02973080649248,0,small,0
28,high_school,8,1,intermediate,92.79304988080888,0,large,0
43,bachelor,22,1,advanced,88.56425881604983,0,medium,1
51,bachelor,33,2,intermediate,97.89158486466309,0,medium,1
45,master,31,3,intermediate,69.39417637258111,1,medium,1
20,high_school,2,3,intermediate,60.79267374130956,0,large,0
28,high_school,14,0,intermediate,60.45855084295384,1,small,0
55,bachelor,36,2,intermediate,70.62772719019075,0,small,1
31,bachelor,13,2,intermediate,49.7897371665237,1,large,1
43,high_school,22,0,basic,28.855503453417164,0,small,0
38,bachelor,24,1,basic,59.00503489142161,1,large,0
56,primary,37,2,intermediate,65.6139187051448,1,large,0
47,primary,32,0,intermediate,73.33289803967102,0,large,0
25,bachelor,5,1,intermediate,70.95836615263926,1,medium,0
37,high_school,24,2,intermediate,67.11241027646206,1,small,0
49,master,27,4,intermediate,82.54206303448538,1,medium,1
39,bachelor,20,3,intermediate,51.91066726779196,1,large,1
24,bachelor,3,6,intermediate,54.91963243090468,1,large,0
